"drive_id","drive_start","drive_end"
"2017_14_NO_ATL_16","Punt","Touchdown"
"2021_04_CAR_DAL_5","Kickoff","Touchdown"
"2021_01_CHI_LA_11","Kickoff","Touchdown"
"2018_10_SEA_LA_14","Kickoff","Field Goal"
"2018_02_SEA_CHI_7","Interception","Punt"
"2017_09_DET_GB_1","Kickoff","Field Goal"
"2021_13_NE_BUF_13","Kickoff","Punt"
"2018_08_TB_CIN_3","Interception","Punt"
"2016_03_HOU_NE_3","Punt","Punt"
"2019_11_NE_PHI_24","Punt","Turnover"
"2020_02_CAR_TB_7","Punt","Turnover"
"2020_16_CLE_NYJ_8","Fumble","Touchdown"
"2018_08_SF_ARI_21","Fumble","Punt"
"2018_05_OAK_LAC_1","Kickoff","Field Goal"
"2016_15_SF_ATL_11","Kickoff","Touchdown"
"2016_04_DAL_SF_4","Punt","Touchdown"
"2017_01_PHI_WAS_1","Kickoff","Punt"
"2020_09_NYG_WAS_13","Kickoff","Touchdown"
"2020_04_PHI_SF_7","Kickoff","Punt"
"2016_04_IND_JAX_20","Punt","Turnover"
"2016_14_SD_CAR_1","Kickoff","Punt"
"2016_02_SF_CAR_2","Interception","Field Goal"
"2019_02_CLE_NYJ_12","Kickoff","Punt"
"2020_11_NYJ_LAC_9","Kickoff","Punt"
"2016_17_NO_ATL_15","Kickoff","Punt"
"2021_04_HOU_BUF_5","Punt","Turnover"
"2021_16_CLE_GB_12","Kickoff","Field Goal"
"2020_17_JAX_IND_16","Punt","Punt"
"2019_03_DET_PHI_20","Kickoff","Punt"
"2016_09_CAR_LA_7","Punt","Punt"
"2019_10_KC_TEN_1","Kickoff","Touchdown"
"2019_04_CAR_HOU_18","Punt","Field Goal"
"2019_01_TEN_CLE_24","Fumble","Punt"
"2018_03_OAK_MIA_1","Kickoff","Touchdown"
"2020_04_ATL_GB_2","Punt","Touchdown"
"2018_16_HOU_PHI_8","Kickoff","Touchdown"
"2019_06_TEN_DEN_6","Punt","Punt"
"2018_13_CHI_NYG_19","Kickoff","Punt"
"2018_04_PHI_TEN_13","Kickoff","Touchdown"
"2018_09_LA_NO_4","Kickoff","Touchdown"
"2016_15_PIT_CIN_12","Punt","Field Goal"
"2019_17_NO_CAR_17","Kickoff","Punt"
"2018_08_NE_BUF_21","Fumble","Punt"
"2019_05_LA_SEA_20","Kickoff","Field Goal"
"2021_11_NYG_TB_6","Interception","Touchdown"
"2017_06_CHI_BAL_30","Punt","Punt"
"2018_11_PHI_NO_21","Punt","Turnover"
"2021_08_TB_NO_8","Fumble","Field Goal"
"2016_08_WAS_CIN_9","Punt","Field Goal"
"2016_05_TB_CAR_19","Punt","Turnover"
"2016_05_ATL_DEN_16","Punt","Turnover"
"2016_06_BAL_NYG_18","Kickoff","Turnover"
"2019_13_OAK_KC_14","Punt","Touchdown"
"2016_09_NO_SF_14","Kickoff","Turnover"
"2021_04_TEN_NYJ_3","Kickoff","Punt"
"2021_18_WAS_NYG_10","Punt","Punt"
"2018_16_ATL_CAR_14","Punt","Punt"
"2020_10_TB_CAR_6","Kickoff","Field Goal"
"2018_02_PHI_TB_4","Punt","Punt"
"2016_11_JAX_DET_11","Punt","Punt"
"2021_02_NE_NYJ_7","Kickoff","Punt"
"2016_16_TEN_JAX_9","Punt","Field Goal"
"2019_01_KC_JAX_2","Kickoff","Punt"
"2019_14_CIN_CLE_13","Kickoff","Touchdown"
"2020_14_NO_PHI_19","Fumble","Touchdown"
"2020_12_NYG_CIN_15","Punt","Turnover"
"2021_17_CLE_PIT_1","Kickoff","Punt"
"2021_05_GB_CIN_18","Kickoff","Touchdown"
"2019_16_NO_TEN_21","Punt","Punt"
"2016_10_CIN_NYG_17","Punt","Punt"
"2020_09_DEN_ATL_17","Kickoff","Punt"
"2016_03_LA_TB_12","Interception","Touchdown"
"2016_13_HOU_GB_1","Kickoff","Turnover"
"2016_03_NYJ_KC_2","Punt","Punt"
"2018_03_NO_ATL_16","Kickoff","Punt"
"2017_16_CLE_CHI_18","Punt","Punt"
"2017_15_MIA_BUF_15","Kickoff","Punt"
"2021_07_IND_SF_9","Punt","Punt"
"2016_10_CIN_NYG_24","Punt","Punt"
"2016_10_CLE_BAL_2","Punt","Punt"
"2021_15_TEN_PIT_2","Punt","Punt"
"2016_13_LA_NE_4","Punt","Punt"
"2018_07_MIN_NYJ_32","Interception","Field Goal"
"2019_12_TB_ATL_22","Punt","Punt"
"2021_11_HOU_TEN_6","Punt","Touchdown"
"2021_10_DET_PIT_17","Kickoff","Punt"
"2021_09_LV_NYG_3","Kickoff","Punt"
"2018_05_WAS_NO_9","Kickoff","Punt"
"2021_13_WAS_LV_6","Punt","Punt"
"2021_05_CHI_LV_4","Punt","Field Goal"
"2018_15_ARI_ATL_19","Punt","Touchdown"
"2017_04_JAX_NYJ_20","Punt","Punt"
"2017_07_NO_GB_8","Kickoff","Punt"
"2018_14_JAX_TEN_17","Kickoff","Punt"
"2019_07_LA_ATL_21","Kickoff","Touchdown"
"2016_01_PIT_WAS_18","Fumble","Touchdown"
"2021_04_KC_PHI_3","Kickoff","Touchdown"
"2020_03_HOU_PIT_17","Punt","Punt"
"2018_08_DEN_KC_12","Kickoff","Punt"
"2019_07_NO_CHI_25","Fumble","Touchdown"
"2018_10_NO_CIN_5","Punt","Touchdown"
"2020_01_LAC_CIN_15","Kickoff","Field Goal"
"2017_10_MIA_CAR_7","Kickoff","Touchdown"
"2017_12_SEA_SF_18","Kickoff","Field Goal"
"2018_06_LAC_CLE_8","Kickoff","Punt"
"2020_17_JAX_IND_23","Punt","Touchdown"
"2020_04_CLE_DAL_19","Kickoff","Punt"
"2020_15_NE_MIA_4","Punt","Turnover"
"2020_17_LV_DEN_20","Kickoff","Turnover"
"2019_10_SEA_SF_20","Kickoff","Punt"
"2020_09_NYG_WAS_8","Kickoff","Field Goal"
"2021_15_NO_TB_7","Punt","Punt"
"2020_07_GB_HOU_13","Kickoff","Punt"
"2021_18_CHI_MIN_10","Kickoff","Field Goal"
"2021_16_TB_CAR_18","Punt","Turnover"
"2019_13_TB_JAX_20","Interception","Punt"
"2019_09_DAL_NYG_9","Kickoff","Touchdown"
"2016_15_DET_NYG_15","Punt","Punt"
"2017_16_LAC_NYJ_23","Punt","Punt"
"2016_03_CLE_MIA_16","Punt","Touchdown"
"2020_11_GB_IND_26","Kickoff","Turnover"
"2020_14_GB_DET_5","Kickoff","Punt"
"2021_08_PHI_DET_15","Kickoff","Turnover"
"2020_01_TEN_DEN_6","Punt","Turnover"
"2019_16_PIT_NYJ_17","Punt","Punt"
"2019_07_OAK_GB_8","Fumble","Touchdown"
"2020_14_GB_DET_4","Punt","Touchdown"
"2017_02_MIA_LAC_11","Kickoff","Touchdown"
"2020_12_CAR_MIN_14","Kickoff","Field Goal"
"2019_17_NYJ_BUF_8","Kickoff","Punt"
"2020_16_ATL_KC_3","Punt","Punt"
"2018_11_DEN_LAC_9","Kickoff","Punt"
"2016_09_IND_GB_2","Kickoff","Field Goal"
"2018_14_IND_HOU_10","Interception","Punt"
"2018_15_NE_PIT_6","Kickoff","Punt"
"2017_03_KC_LAC_15","Fumble","Punt"
"2021_14_SEA_HOU_13","Kickoff","Punt"
"2017_16_MIA_KC_12","Kickoff","Field Goal"
"2020_12_SF_LA_28","Punt","Field Goal"
"2019_10_ATL_NO_5","Punt","Punt"
"2020_07_KC_DEN_1","Kickoff","Punt"
"2019_12_PIT_CIN_24","Punt","Punt"
"2018_06_PIT_CIN_9","Punt","Touchdown"
"2018_16_BUF_NE_13","Interception","Turnover"
"2019_17_ARI_LA_1","Kickoff","Field Goal"
"2021_13_MIN_DET_9","Kickoff","Punt"
"2017_07_CIN_PIT_17","Punt","Punt"
"2018_07_CIN_KC_7","Kickoff","Touchdown"
"2021_13_PHI_NYJ_5","Kickoff","Touchdown"
"2020_07_CHI_LA_17","Fumble","Field Goal"
"2020_16_TB_DET_5","Punt","Punt"
"2016_14_SD_CAR_8","Interception","Touchdown"
"2017_13_DEN_MIA_7","Kickoff","Touchdown"
"2017_07_BAL_MIN_19","Kickoff","Punt"
"2017_09_ARI_SF_19","Kickoff","Punt"
"2021_11_NE_ATL_10","Kickoff","Punt"
"2019_17_NO_CAR_25","Punt","Turnover"
"2017_10_NYJ_TB_16","Punt","Punt"
"2019_16_KC_CHI_2","Punt","Touchdown"
"2017_17_CHI_MIN_23","Punt","Turnover"
"2020_02_KC_LAC_16","Interception","Touchdown"
"2018_16_WAS_TEN_6","Kickoff","Field Goal"
"2019_03_CAR_ARI_6","Punt","Field Goal"
"2019_04_CAR_HOU_10","Kickoff","Punt"
"2019_03_OAK_MIN_8","Kickoff","Touchdown"
"2019_12_DAL_NE_20","Kickoff","Field Goal"
"2019_02_CLE_NYJ_16","Punt","Turnover"
"2017_01_NO_MIN_8","Punt","Touchdown"
"2020_10_JAX_GB_6","Punt","Punt"
"2021_12_LA_GB_23","Punt","Punt"
"2018_08_DEN_KC_19","Interception","Punt"
"2017_05_TEN_MIA_6","Fumble","Field Goal"
"2021_14_SF_CIN_4","Punt","Field Goal"
"2020_01_CHI_DET_8","Punt","Field Goal"
"2021_04_WAS_ATL_18","Kickoff","Punt"
"2021_18_PIT_BAL_11","Punt","Punt"
"2021_08_LA_HOU_11","Kickoff","Punt"
"2017_09_CIN_JAX_7","Kickoff","Field Goal"
"2021_07_HOU_ARI_18","Punt","Punt"
"2019_17_NYJ_BUF_18","Punt","Punt"
"2021_04_KC_PHI_9","Interception","Field Goal"
"2017_17_KC_DEN_13","Punt","Field Goal"
"2017_08_OAK_BUF_12","Punt","Field Goal"
"2016_02_KC_HOU_5","Punt","Punt"
"2019_14_DAL_CHI_15","Fumble","Touchdown"
"2021_10_LA_SF_6","Kickoff","Turnover"
"2020_16_TEN_GB_12","Kickoff","Punt"
"2019_17_ARI_LA_7","Punt","Touchdown"
"2017_04_SF_ARI_19","Punt","Punt"
"2016_04_LA_ARI_4","Punt","Touchdown"
"2016_14_WAS_PHI_14","Kickoff","Punt"
"2019_07_PHI_DAL_18","Interception","Turnover"
"2018_14_CIN_LAC_2","Kickoff","Field Goal"
"2019_05_NE_WAS_10","Punt","Punt"
"2017_08_HOU_SEA_8","Punt","Touchdown"
"2017_03_DAL_ARI_8","Punt","Touchdown"
"2020_04_IND_CHI_8","Kickoff","Field Goal"
