"drive_id","drive_start","drive_end"
"2020_11_ARI_SEA_14","Kickoff","Touchdown"
"2020_02_BUF_MIA_19","Kickoff","Touchdown"
"2019_12_IND_HOU_8","Kickoff","Touchdown"
"2021_02_ATL_TB_8","Kickoff","Touchdown"
"2016_06_KC_OAK_10","Kickoff","Touchdown"
"2018_05_JAX_KC_15","Kickoff","Touchdown"
"2020_14_ARI_NYG_15","Kickoff","Touchdown"
"2020_12_CLE_JAX_7","Kickoff","Touchdown"
"2019_01_BAL_MIA_13","Kickoff","Touchdown"
"2016_09_IND_GB_21","Kickoff","Touchdown"
"2017_16_NYG_ARI_15","Kickoff","Touchdown"
"2016_13_WAS_ARI_16","Kickoff","Touchdown"
"2021_04_WAS_ATL_6","Kickoff","Touchdown"
"2021_16_SF_TEN_1","Kickoff","Touchdown"
"2019_04_TEN_ATL_5","Kickoff","Touchdown"
"2020_02_JAX_TEN_10","Kickoff","Touchdown"
"2017_10_CIN_TEN_25","Kickoff","Touchdown"
"2021_16_BAL_CIN_14","Kickoff","Touchdown"
"2019_15_IND_NO_9","Kickoff","Touchdown"
"2016_01_NYG_DAL_6","Kickoff","Touchdown"
"2016_02_GB_MIN_18","Kickoff","Touchdown"
"2017_14_PHI_LA_8","Kickoff","Touchdown"
"2019_09_MIN_KC_20","Kickoff","Touchdown"
"2018_02_DET_SF_4","Kickoff","Touchdown"
"2020_14_GB_DET_1","Kickoff","Touchdown"
"2017_08_HOU_SEA_22","Kickoff","Touchdown"
"2018_04_TB_CHI_1","Kickoff","Touchdown"
"2021_01_PHI_ATL_2","Kickoff","Touchdown"
"2020_04_DEN_NYJ_1","Kickoff","Touchdown"
"2020_11_DAL_MIN_4","Kickoff","Touchdown"
"2017_01_OAK_TEN_1","Kickoff","Touchdown"
"2018_02_OAK_DEN_14","Kickoff","Touchdown"
"2018_12_SEA_CAR_16","Kickoff","Touchdown"
"2020_03_CIN_PHI_12","Kickoff","Touchdown"
"2019_17_WAS_DAL_9","Kickoff","Touchdown"
"2019_07_OAK_GB_10","Kickoff","Touchdown"
"2018_09_LA_NO_13","Kickoff","Touchdown"
"2020_15_JAX_BAL_12","Kickoff","Touchdown"
"2019_15_CLE_ARI_1","Kickoff","Touchdown"
"2020_05_LAC_NO_24","Kickoff","Touchdown"
"2016_10_DAL_PIT_5","Kickoff","Touchdown"
"2021_12_CLE_BAL_15","Kickoff","Touchdown"
"2017_02_CLE_BAL_9","Kickoff","Touchdown"
"2020_15_KC_NO_16","Kickoff","Touchdown"
"2021_17_DET_SEA_9","Kickoff","Touchdown"
"2019_09_DET_OAK_18","Kickoff","Touchdown"
"2020_16_TEN_GB_11","Kickoff","Touchdown"
"2018_14_PIT_OAK_19","Kickoff","Touchdown"
"2017_14_SEA_JAX_24","Kickoff","Touchdown"
"2016_13_BUF_OAK_10","Kickoff","Touchdown"
"2020_05_PHI_PIT_7","Kickoff","Touchdown"
"2020_07_NYG_PHI_22","Kickoff","Touchdown"
"2019_05_ATL_HOU_20","Kickoff","Touchdown"
"2019_16_NO_TEN_19","Kickoff","Touchdown"
"2020_01_SEA_ATL_17","Kickoff","Touchdown"
"2018_11_DEN_LAC_5","Kickoff","Touchdown"
"2017_02_PHI_KC_13","Kickoff","Touchdown"
"2016_01_CIN_NYJ_8","Kickoff","Touchdown"
"2020_08_MIN_GB_1","Kickoff","Touchdown"
"2020_03_CIN_PHI_20","Kickoff","Touchdown"
"2020_13_DET_CHI_5","Kickoff","Touchdown"
"2016_16_TEN_JAX_20","Kickoff","Touchdown"
"2020_03_SF_NYG_12","Kickoff","Touchdown"
"2021_14_BUF_TB_7","Kickoff","Touchdown"
"2017_13_KC_NYJ_10","Kickoff","Touchdown"
"2016_11_PHI_SEA_7","Kickoff","Touchdown"
"2016_01_OAK_NO_21","Kickoff","Touchdown"
"2021_17_KC_CIN_8","Kickoff","Touchdown"
"2019_01_BAL_MIA_1","Kickoff","Touchdown"
"2018_03_GB_WAS_13","Kickoff","Touchdown"
"2020_01_IND_JAX_8","Kickoff","Touchdown"
"2017_16_LA_TEN_15","Kickoff","Touchdown"
"2021_17_JAX_NE_19","Kickoff","Touchdown"
"2017_10_CLE_DET_15","Kickoff","Touchdown"
"2017_08_HOU_SEA_4","Kickoff","Touchdown"
"2016_08_NE_BUF_15","Kickoff","Touchdown"
"2016_06_DAL_GB_19","Kickoff","Touchdown"
"2021_08_GB_ARI_15","Kickoff","Touchdown"
"2018_03_SF_KC_6","Kickoff","Touchdown"
"2018_03_NE_DET_11","Kickoff","Touchdown"
"2016_14_WAS_PHI_7","Kickoff","Touchdown"
"2018_10_SEA_LA_13","Kickoff","Touchdown"
"2017_11_DET_CHI_18","Kickoff","Touchdown"
"2017_17_CLE_PIT_8","Kickoff","Touchdown"
"2020_06_WAS_NYG_7","Kickoff","Touchdown"
"2019_08_CAR_SF_5","Kickoff","Touchdown"
"2021_02_DET_GB_2","Kickoff","Touchdown"
"2018_01_SF_MIN_14","Kickoff","Touchdown"
"2016_03_SD_IND_12","Kickoff","Touchdown"
"2020_01_DAL_LA_8","Kickoff","Touchdown"
"2016_08_SD_DEN_2","Kickoff","Touchdown"
"2017_03_ATL_DET_13","Kickoff","Touchdown"
"2020_05_MIN_SEA_16","Kickoff","Touchdown"
"2020_17_GB_CHI_2","Kickoff","Touchdown"
"2020_15_JAX_BAL_3","Kickoff","Touchdown"
"2018_16_JAX_MIA_2","Kickoff","Touchdown"
"2018_14_CAR_CLE_2","Kickoff","Touchdown"
"2021_01_CHI_LA_12","Kickoff","Touchdown"
"2017_16_JAX_SF_1","Kickoff","Touchdown"
"2019_17_NYJ_BUF_15","Kickoff","Touchdown"
"2016_01_GB_JAX_10","Kickoff","Touchdown"
"2018_14_CAR_CLE_1","Kickoff","Touchdown"
"2016_09_NYJ_MIA_2","Kickoff","Touchdown"
"2020_03_MIA_JAX_1","Kickoff","Touchdown"
"2016_10_GB_TEN_17","Kickoff","Touchdown"
"2017_02_NYJ_OAK_18","Kickoff","Touchdown"
"2019_09_CHI_PHI_14","Kickoff","Touchdown"
"2020_04_BAL_WAS_10","Kickoff","Touchdown"
"2018_04_KC_DEN_16","Kickoff","Touchdown"
"2018_02_CLE_NO_21","Kickoff","Touchdown"
"2017_06_CLE_HOU_18","Kickoff","Touchdown"
"2016_14_HOU_IND_15","Kickoff","Touchdown"
"2018_10_NE_TEN_6","Kickoff","Touchdown"
"2021_14_SF_CIN_24","Kickoff","Touchdown"
"2020_03_TEN_MIN_6","Kickoff","Touchdown"
"2018_11_HOU_WAS_5","Kickoff","Touchdown"
"2021_10_KC_LV_11","Kickoff","Touchdown"
"2019_06_HOU_KC_6","Kickoff","Touchdown"
"2017_09_WAS_SEA_26","Kickoff","Touchdown"
"2017_07_CIN_PIT_5","Kickoff","Touchdown"
"2020_01_IND_JAX_1","Kickoff","Touchdown"
"2021_16_BAL_CIN_13","Kickoff","Touchdown"
"2017_07_TB_BUF_16","Kickoff","Touchdown"
"2021_17_ARI_DAL_7","Kickoff","Touchdown"
"2017_12_CAR_NYJ_19","Kickoff","Touchdown"
"2020_08_SF_SEA_17","Kickoff","Touchdown"
"2019_15_PHI_WAS_14","Kickoff","Touchdown"
"2018_04_NYJ_JAX_16","Kickoff","Touchdown"
"2016_08_NE_BUF_14","Kickoff","Touchdown"
"2018_06_KC_NE_18","Kickoff","Touchdown"
"2021_13_TB_ATL_3","Kickoff","Touchdown"
"2016_09_DAL_CLE_2","Kickoff","Touchdown"
"2016_12_NYG_CLE_24","Kickoff","Touchdown"
"2016_09_ATL_TB_13","Kickoff","Touchdown"
"2021_16_LAC_HOU_12","Kickoff","Touchdown"
"2020_11_PHI_CLE_20","Kickoff","Touchdown"
"2020_03_LA_BUF_11","Kickoff","Touchdown"
"2021_13_PHI_NYJ_2","Kickoff","Touchdown"
"2018_02_LAC_BUF_7","Kickoff","Touchdown"
"2018_13_LAC_PIT_5","Kickoff","Touchdown"
"2018_12_MIA_IND_2","Kickoff","Touchdown"
"2018_13_CAR_TB_4","Kickoff","Touchdown"
"2016_16_SF_LA_4","Kickoff","Touchdown"
"2021_04_WAS_ATL_9","Kickoff","Touchdown"
"2016_02_MIA_NE_17","Kickoff","Touchdown"
"2019_02_SEA_PIT_17","Kickoff","Touchdown"
"2016_08_SEA_NO_7","Kickoff","Touchdown"
"2021_04_WAS_ATL_14","Kickoff","Touchdown"
"2021_18_IND_JAX_18","Kickoff","Touchdown"
"2017_12_LAC_DAL_12","Kickoff","Touchdown"
"2018_05_NYG_CAR_22","Kickoff","Touchdown"
"2020_13_NO_ATL_12","Kickoff","Touchdown"
"2016_12_SF_MIA_18","Kickoff","Touchdown"
"2017_09_DET_GB_14","Kickoff","Touchdown"
"2020_13_BUF_SF_14","Kickoff","Touchdown"
"2021_07_DEN_CLE_12","Kickoff","Touchdown"
"2020_10_BUF_ARI_2","Kickoff","Touchdown"
"2018_17_DAL_NYG_18","Kickoff","Touchdown"
"2017_17_KC_DEN_1","Kickoff","Touchdown"
"2017_06_LAC_OAK_17","Kickoff","Touchdown"
"2016_07_TB_SF_8","Kickoff","Touchdown"
"2021_12_PIT_CIN_5","Kickoff","Touchdown"
"2020_12_NO_DEN_19","Kickoff","Touchdown"
"2019_14_SF_NO_21","Kickoff","Touchdown"
"2018_06_KC_NE_9","Kickoff","Touchdown"
"2018_05_LA_SEA_5","Kickoff","Touchdown"
"2016_10_CHI_TB_15","Kickoff","Touchdown"
"2017_01_NO_MIN_17","Kickoff","Touchdown"
"2018_01_SEA_DEN_9","Kickoff","Touchdown"
"2019_09_NE_BAL_17","Kickoff","Touchdown"
"2019_01_SF_TB_13","Kickoff","Touchdown"
"2016_14_HOU_IND_19","Kickoff","Touchdown"
"2018_12_NYG_PHI_7","Kickoff","Touchdown"
"2019_12_DET_WAS_14","Kickoff","Touchdown"
"2018_07_CIN_KC_7","Kickoff","Touchdown"
"2017_05_GB_DAL_15","Kickoff","Touchdown"
"2019_08_CIN_LA_9","Kickoff","Touchdown"
"2020_02_ATL_DAL_13","Kickoff","Touchdown"
"2020_11_NYJ_LAC_13","Kickoff","Touchdown"
"2020_11_NE_HOU_3","Kickoff","Touchdown"
"2020_04_LAC_TB_2","Kickoff","Touchdown"
"2016_05_SD_OAK_13","Kickoff","Touchdown"
"2018_12_ATL_NO_14","Kickoff","Touchdown"
"2021_02_NYG_WAS_9","Kickoff","Touchdown"
"2018_12_NYG_PHI_1","Kickoff","Touchdown"
"2020_15_LAC_LV_19","Kickoff","Touchdown"
"2020_07_NYG_PHI_1","Kickoff","Touchdown"
"2021_01_MIN_CIN_17","Kickoff","Touchdown"
"2021_13_PHI_NYJ_5","Kickoff","Touchdown"
"2021_09_NE_CAR_11","Kickoff","Touchdown"
"2021_18_SEA_ARI_19","Kickoff","Touchdown"
"2017_15_NE_PIT_9","Kickoff","Touchdown"
"2017_07_TB_BUF_19","Kickoff","Touchdown"
"2017_04_IND_SEA_12","Kickoff","Touchdown"
"2019_01_LA_CAR_15","Kickoff","Touchdown"
"2016_16_MIN_GB_23","Kickoff","Touchdown"
"2020_15_TB_ATL_19","Kickoff","Touchdown"
"2020_04_JAX_CIN_5","Kickoff","Touchdown"
"2019_04_TB_LA_11","Kickoff","Touchdown"
"2018_05_LA_SEA_14","Kickoff","Touchdown"
"2021_17_DET_SEA_17","Kickoff","Touchdown"
"2019_13_CHI_DET_2","Kickoff","Touchdown"
"2020_11_LA_TB_6","Kickoff","Touchdown"
"2017_10_MIA_CAR_16","Kickoff","Touchdown"
"2016_01_DET_IND_19","Kickoff","Touchdown"
"2018_04_CIN_ATL_8","Kickoff","Touchdown"
"2019_03_DET_PHI_16","Kickoff","Touchdown"
"2017_12_CLE_CIN_10","Kickoff","Touchdown"
"2017_12_MIN_DET_13","Kickoff","Touchdown"
"2020_12_HOU_DET_10","Kickoff","Touchdown"
"2018_15_DET_BUF_5","Kickoff","Touchdown"
"2018_13_KC_OAK_19","Kickoff","Touchdown"
"2018_08_DEN_KC_14","Kickoff","Touchdown"
"2016_15_OAK_SD_1","Kickoff","Touchdown"
"2018_02_KC_PIT_15","Kickoff","Touchdown"
"2017_11_LA_MIN_1","Kickoff","Touchdown"
"2021_04_KC_PHI_3","Kickoff","Touchdown"
"2019_03_CIN_BUF_24","Kickoff","Touchdown"
"2019_10_NYG_NYJ_4","Kickoff","Touchdown"
"2020_03_DAL_SEA_26","Kickoff","Touchdown"
"2019_04_LAC_MIA_2","Kickoff","Touchdown"
"2021_13_MIN_DET_19","Kickoff","Touchdown"
"2020_06_CIN_IND_16","Kickoff","Touchdown"
"2016_04_DET_CHI_15","Kickoff","Touchdown"
"2019_13_WAS_CAR_24","Kickoff","Touchdown"
"2017_11_CIN_DEN_21","Kickoff","Touchdown"
"2016_16_DET_DAL_4","Kickoff","Touchdown"
"2019_14_BAL_BUF_15","Kickoff","Touchdown"
"2021_12_LA_GB_11","Kickoff","Touchdown"
"2016_06_DEN_SD_1","Kickoff","Touchdown"
"2017_15_DEN_IND_7","Kickoff","Touchdown"
"2020_14_NYJ_SEA_2","Kickoff","Touchdown"
"2020_14_IND_LV_11","Kickoff","Touchdown"
"2020_11_ARI_SEA_13","Kickoff","Touchdown"
"2021_11_NYG_TB_1","Kickoff","Touchdown"
"2019_14_MIA_NYJ_3","Kickoff","Touchdown"
"2021_05_NYJ_ATL_10","Kickoff","Touchdown"
"2016_13_PHI_CIN_13","Kickoff","Touchdown"
"2020_05_TB_CHI_8","Kickoff","Touchdown"
"2021_09_CLE_CIN_3","Kickoff","Touchdown"
"2021_02_HOU_CLE_15","Kickoff","Touchdown"
"2020_03_LV_NE_19","Kickoff","Touchdown"
"2017_02_WAS_LA_20","Kickoff","Touchdown"
"2018_14_CAR_CLE_6","Kickoff","Touchdown"
"2017_14_PHI_LA_18","Kickoff","Touchdown"
"2018_09_LA_NO_4","Kickoff","Touchdown"
"2020_15_NE_MIA_9","Kickoff","Touchdown"
"2019_12_DEN_BUF_9","Kickoff","Touchdown"
"2019_13_BUF_DAL_1","Kickoff","Touchdown"
"2016_12_MIN_DET_2","Kickoff","Touchdown"
"2021_10_CLE_NE_1","Kickoff","Touchdown"
"2016_07_NE_PIT_7","Kickoff","Touchdown"
"2017_07_KC_OAK_4","Kickoff","Touchdown"
"2018_16_JAX_MIA_1","Kickoff","Touchdown"
"2021_11_PIT_LAC_14","Kickoff","Touchdown"
"2021_13_TB_ATL_7","Kickoff","Touchdown"
"2020_14_IND_LV_7","Kickoff","Touchdown"
"2017_16_JAX_SF_23","Kickoff","Touchdown"
"2018_10_NO_CIN_19","Kickoff","Touchdown"
"2016_17_JAX_IND_25","Kickoff","Touchdown"
"2021_15_WAS_PHI_12","Kickoff","Touchdown"
"2021_09_ARI_SF_9","Kickoff","Touchdown"
"2019_14_SF_NO_2","Kickoff","Touchdown"
"2018_16_TB_DAL_2","Kickoff","Touchdown"
"2018_17_SF_LA_12","Kickoff","Touchdown"
"2019_05_ATL_HOU_11","Kickoff","Touchdown"
"2019_11_ARI_SF_15","Kickoff","Touchdown"
"2016_12_TEN_CHI_17","Kickoff","Touchdown"
"2020_07_CLE_CIN_9","Kickoff","Touchdown"
"2018_10_NYG_SF_13","Kickoff","Touchdown"
"2021_16_CLE_GB_7","Kickoff","Touchdown"
"2017_10_GB_CHI_17","Kickoff","Touchdown"
"2018_15_HOU_NYJ_19","Kickoff","Touchdown"
"2020_04_NO_DET_12","Kickoff","Touchdown"
"2016_01_DET_IND_8","Kickoff","Touchdown"
"2016_04_DEN_TB_3","Kickoff","Touchdown"
"2018_02_KC_PIT_13","Kickoff","Touchdown"
"2016_02_ATL_OAK_11","Kickoff","Touchdown"
"2020_15_TB_ATL_13","Kickoff","Touchdown"
"2020_13_NO_ATL_10","Kickoff","Touchdown"
"2018_15_DET_BUF_6","Kickoff","Touchdown"
"2017_05_ARI_PHI_7","Kickoff","Touchdown"
"2020_05_NYG_DAL_2","Kickoff","Touchdown"
"2020_07_CLE_CIN_11","Kickoff","Touchdown"
"2021_05_NE_HOU_3","Kickoff","Touchdown"
"2020_15_TB_ATL_12","Kickoff","Touchdown"
"2021_11_ARI_SEA_17","Kickoff","Touchdown"
"2020_04_BUF_LV_3","Kickoff","Touchdown"
"2020_04_SEA_MIA_19","Kickoff","Touchdown"
"2017_05_KC_HOU_22","Kickoff","Touchdown"
"2018_07_DET_MIA_8","Kickoff","Touchdown"
"2017_14_BAL_PIT_5","Kickoff","Touchdown"
"2021_03_PHI_DAL_22","Kickoff","Touchdown"
"2018_02_NYG_DAL_18","Kickoff","Touchdown"
"2021_01_CHI_LA_13","Kickoff","Touchdown"
"2018_10_BUF_NYJ_1","Kickoff","Touchdown"
"2018_03_PIT_TB_5","Kickoff","Touchdown"
"2019_13_PHI_MIA_12","Kickoff","Touchdown"
"2018_13_BAL_ATL_2","Kickoff","Touchdown"
"2016_02_MIA_NE_15","Kickoff","Turnover"
"2018_07_LA_SF_16","Kickoff","Turnover"
"2016_13_TB_SD_18","Kickoff","Turnover"
"2018_06_ARI_MIN_20","Kickoff","Turnover"
"2021_01_ARI_TEN_20","Kickoff","Turnover"
"2018_08_TB_CIN_1","Kickoff","Turnover"
"2017_14_SEA_JAX_12","Kickoff","Turnover"
"2019_15_MIA_NYG_12","Kickoff","Turnover"
"2019_02_NE_MIA_24","Kickoff","Turnover"
"2018_01_NYJ_DET_7","Kickoff","Turnover"
"2016_04_LA_ARI_13","Kickoff","Turnover"
"2018_16_TB_DAL_17","Kickoff","Turnover"
"2021_12_ATL_JAX_9","Kickoff","Turnover"
"2016_07_HOU_DEN_24","Kickoff","Turnover"
"2016_17_CHI_MIN_4","Kickoff","Turnover"
"2019_17_IND_JAX_17","Kickoff","Turnover"
"2019_10_LAC_OAK_20","Kickoff","Turnover"
"2020_13_DET_CHI_15","Kickoff","Turnover"
"2021_03_ARI_JAX_21","Kickoff","Turnover"
"2019_05_MIN_NYG_14","Kickoff","Turnover"
"2018_17_OAK_KC_7","Kickoff","Turnover"
"2019_16_BAL_CLE_19","Kickoff","Turnover"
"2016_14_WAS_PHI_12","Kickoff","Turnover"
"2021_05_NE_HOU_8","Kickoff","Turnover"
"2017_14_IND_BUF_20","Kickoff","Turnover"
"2019_04_PHI_GB_8","Kickoff","Turnover"
"2021_13_ARI_CHI_3","Kickoff","Turnover"
"2020_17_BAL_CIN_14","Kickoff","Turnover"
"2016_02_SF_CAR_27","Kickoff","Turnover"
"2017_13_IND_JAX_7","Kickoff","Turnover"
"2019_03_DEN_GB_12","Kickoff","Turnover"
"2016_03_ARI_BUF_25","Kickoff","Turnover"
"2016_07_SD_ATL_18","Kickoff","Turnover"
"2021_10_JAX_IND_24","Kickoff","Turnover"
"2018_03_NE_DET_9","Kickoff","Turnover"
"2021_06_SEA_PIT_18","Kickoff","Turnover"
"2018_15_OAK_CIN_9","Kickoff","Turnover"
"2020_06_CLE_PIT_19","Kickoff","Turnover"
"2021_18_GB_DET_2","Kickoff","Turnover"
"2020_16_TEN_GB_14","Kickoff","Turnover"
"2020_15_HOU_IND_15","Kickoff","Turnover"
"2018_06_BUF_HOU_23","Kickoff","Turnover"
"2019_09_HOU_JAX_19","Kickoff","Turnover"
"2019_08_MIA_PIT_17","Kickoff","Turnover"
"2017_12_GB_PIT_3","Kickoff","Turnover"
"2018_02_BAL_CIN_11","Kickoff","Turnover"
"2017_06_DET_NO_7","Kickoff","Turnover"
"2017_15_GB_CAR_14","Kickoff","Turnover"
"2017_05_NE_TB_1","Kickoff","Turnover"
"2020_07_JAX_LAC_25","Kickoff","Turnover"
"2017_14_NE_MIA_2","Kickoff","Turnover"
"2021_16_WAS_DAL_19","Kickoff","Turnover"
"2016_14_NO_TB_15","Kickoff","Turnover"
"2017_10_DAL_ATL_16","Kickoff","Turnover"
"2019_05_LA_SEA_1","Kickoff","Turnover"
"2019_09_WAS_BUF_9","Kickoff","Turnover"
"2021_18_CHI_MIN_12","Kickoff","Turnover"
"2017_02_BUF_CAR_11","Kickoff","Turnover"
"2017_03_LA_SF_5","Kickoff","Turnover"
"2017_04_CIN_CLE_7","Kickoff","Turnover"
"2019_07_PHI_DAL_16","Kickoff","Turnover"
"2020_17_JAX_IND_24","Kickoff","Turnover"
"2018_17_ATL_TB_22","Kickoff","Turnover"
"2021_02_BUF_MIA_24","Kickoff","Turnover"
"2016_12_ARI_ATL_19","Kickoff","Turnover"
"2020_04_LAC_TB_22","Kickoff","Turnover"
"2020_11_LA_TB_24","Kickoff","Turnover"
"2021_12_TEN_NE_7","Kickoff","Turnover"
"2020_07_PIT_TEN_19","Kickoff","Turnover"
"2017_11_BAL_GB_12","Kickoff","Turnover"
"2021_03_PHI_DAL_2","Kickoff","Turnover"
"2020_13_NE_LAC_18","Kickoff","Turnover"
"2018_12_WAS_DAL_19","Kickoff","Turnover"
"2016_03_SD_IND_8","Kickoff","Turnover"
"2020_13_PHI_GB_18","Kickoff","Turnover"
"2017_11_JAX_CLE_26","Kickoff","Turnover"
"2019_11_CIN_OAK_20","Kickoff","Turnover"
"2021_16_IND_ARI_12","Kickoff","Turnover"
"2017_17_SF_LA_19","Kickoff","Turnover"
"2018_01_BUF_BAL_17","Kickoff","Turnover"
"2020_02_LA_PHI_19","Kickoff","Turnover"
"2017_14_CHI_CIN_16","Kickoff","Turnover"
"2021_13_LAC_CIN_2","Kickoff","Turnover"
"2020_15_CHI_MIN_17","Kickoff","Turnover"
"2018_14_DET_ARI_20","Kickoff","Turnover"
"2016_12_TEN_CHI_13","Kickoff","Turnover"
"2019_07_NE_NYJ_8","Kickoff","Turnover"
"2019_06_DET_GB_4","Kickoff","Turnover"
"2016_15_LA_SEA_5","Kickoff","Turnover"
"2021_17_MIA_TEN_18","Kickoff","Turnover"
"2021_15_MIN_CHI_9","Kickoff","Turnover"
"2019_11_CHI_LA_24","Kickoff","Turnover"
"2020_06_CIN_IND_1","Kickoff","Turnover"
"2016_02_PHI_CHI_21","Kickoff","Turnover"
"2018_17_CHI_MIN_16","Kickoff","Turnover"
"2017_10_HOU_LA_10","Kickoff","Turnover"
"2020_12_CHI_GB_4","Kickoff","Turnover"
"2020_15_JAX_BAL_8","Kickoff","Turnover"
"2018_06_IND_NYJ_12","Kickoff","Turnover"
"2017_14_DAL_NYG_24","Kickoff","Turnover"
"2019_16_BUF_NE_1","Kickoff","Turnover"
"2018_05_JAX_KC_20","Kickoff","Turnover"
"2018_05_TEN_BUF_1","Kickoff","Turnover"
"2017_02_BUF_CAR_19","Kickoff","Turnover"
"2019_06_SF_LA_16","Kickoff","Turnover"
"2021_01_LAC_WAS_12","Kickoff","Turnover"
"2017_16_DET_CIN_22","Kickoff","Turnover"
"2020_05_PHI_PIT_19","Kickoff","Turnover"
"2021_04_HOU_BUF_21","Kickoff","Turnover"
"2017_09_ATL_CAR_6","Kickoff","Turnover"
"2017_04_PIT_BAL_12","Kickoff","Turnover"
"2019_16_HOU_TB_7","Kickoff","Turnover"
"2018_16_NYG_IND_5","Kickoff","Turnover"
"2019_11_DAL_DET_1","Kickoff","Turnover"
"2019_08_NYG_DET_16","Kickoff","Turnover"
"2020_07_SEA_ARI_6","Kickoff","Turnover"
"2021_14_BAL_CLE_15","Kickoff","Turnover"
"2021_10_PHI_DEN_14","Kickoff","Turnover"
"2018_08_WAS_NYG_15","Kickoff","Turnover"
"2020_11_PIT_JAX_9","Kickoff","Turnover"
"2016_12_GB_PHI_14","Kickoff","Turnover"
"2018_09_GB_NE_13","Kickoff","Turnover"
"2018_11_KC_LA_13","Kickoff","Turnover"
"2016_09_PHI_NYG_24","Kickoff","Turnover"
"2020_03_TEN_MIN_7","Kickoff","Turnover"
"2017_10_LAC_JAX_15","Kickoff","Turnover"
"2021_01_SF_DET_20","Kickoff","Turnover"
"2020_15_CLE_NYG_5","Kickoff","Turnover"
"2020_15_PHI_ARI_1","Kickoff","Turnover"
"2020_09_NO_TB_21","Kickoff","Turnover"
"2018_10_NYG_SF_16","Kickoff","Turnover"
"2020_01_CHI_DET_22","Kickoff","Turnover"
"2018_16_ATL_CAR_17","Kickoff","Turnover"
"2020_01_SEA_ATL_3","Kickoff","Turnover"
"2017_14_CHI_CIN_14","Kickoff","Turnover"
"2017_17_DAL_PHI_1","Kickoff","Turnover"
"2019_16_CAR_IND_17","Kickoff","Turnover"
"2017_15_NE_PIT_18","Kickoff","Turnover"
"2020_08_NYJ_KC_15","Kickoff","Turnover"
"2017_14_OAK_KC_7","Kickoff","Turnover"
"2021_05_NO_WAS_1","Kickoff","Turnover"
"2021_15_MIN_CHI_6","Kickoff","Turnover"
"2021_16_CHI_SEA_4","Kickoff","Turnover"
"2017_15_LA_SEA_1","Kickoff","Turnover"
"2019_08_CAR_SF_22","Kickoff","Turnover"
"2018_09_KC_CLE_14","Kickoff","Turnover"
"2021_12_TEN_NE_19","Kickoff","Turnover"
"2017_11_NE_OAK_7","Kickoff","Turnover"
"2019_16_CAR_IND_8","Kickoff","Turnover"
"2021_01_MIA_NE_3","Kickoff","Turnover"
"2021_13_TB_ATL_11","Kickoff","Turnover"
"2020_03_WAS_CLE_21","Kickoff","Turnover"
"2021_02_LA_IND_1","Kickoff","Turnover"
"2021_02_DET_GB_10","Kickoff","Turnover"
"2017_08_OAK_BUF_21","Kickoff","Turnover"
"2019_09_IND_PIT_1","Kickoff","Turnover"
"2021_11_IND_BUF_13","Kickoff","Turnover"
"2017_09_DET_GB_9","Kickoff","Turnover"
"2016_12_LA_NO_16","Kickoff","Turnover"
"2020_13_NE_LAC_12","Kickoff","Turnover"
"2019_12_DET_WAS_19","Kickoff","Turnover"
"2016_14_ARI_MIA_4","Kickoff","Turnover"
"2020_11_MIA_DEN_13","Kickoff","Turnover"
"2021_09_BUF_JAX_10","Kickoff","Turnover"
"2016_13_DET_NO_17","Kickoff","Turnover"
"2017_03_MIA_NYJ_18","Kickoff","Turnover"
"2018_15_GB_CHI_14","Kickoff","Turnover"
"2019_06_NO_JAX_17","Kickoff","Turnover"
"2017_14_NO_ATL_8","Kickoff","Turnover"
"2021_15_KC_LAC_11","Kickoff","Turnover"
"2021_18_SF_LA_22","Kickoff","Turnover"
"2021_08_NYG_KC_1","Kickoff","Turnover"
"2020_06_CLE_PIT_21","Kickoff","Turnover"
"2018_15_HOU_NYJ_22","Kickoff","Turnover"
"2017_14_TEN_ARI_13","Kickoff","Turnover"
"2018_02_OAK_DEN_8","Kickoff","Turnover"
"2020_15_HOU_IND_3","Kickoff","Turnover"
"2016_04_BUF_NE_7","Kickoff","Turnover"
"2019_01_LA_CAR_1","Kickoff","Turnover"
"2019_14_CAR_ATL_8","Kickoff","Turnover"
"2018_07_BUF_IND_16","Kickoff","Turnover"
"2021_11_PIT_LAC_3","Kickoff","Turnover"
"2016_10_GB_TEN_22","Kickoff","Turnover"
"2021_05_DEN_PIT_18","Kickoff","Turnover"
"2018_15_PHI_LA_17","Kickoff","Turnover"
"2016_06_DEN_SD_24","Kickoff","Turnover"
"2019_13_NO_ATL_16","Kickoff","Turnover"
"2018_01_KC_LAC_13","Kickoff","Turnover"
"2019_04_TEN_ATL_6","Kickoff","Turnover"
"2018_09_CHI_BUF_25","Kickoff","Turnover"
"2021_05_CHI_LV_6","Kickoff","Turnover"
"2021_01_SF_DET_24","Kickoff","Turnover"
"2019_03_NYG_TB_8","Kickoff","Turnover"
"2018_13_LA_DET_5","Kickoff","Turnover"
"2021_11_NYG_TB_13","Kickoff","Turnover"
"2016_16_IND_OAK_9","Kickoff","Turnover"
"2016_04_DAL_SF_19","Kickoff","Turnover"
"2020_10_PHI_NYG_20","Kickoff","Turnover"
"2016_12_ARI_ATL_15","Kickoff","Turnover"
"2018_13_MIN_NE_18","Kickoff","Turnover"
